,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Age of House,Age of Renovation,Renovation Flag,Living Area to Lot Area Ratio,Total Bathrooms,Total Fireplaces,Garage Area per Car,Mas Vnr Area to Lot Area,Total Porch Area,SalePrice to Lot Area Ratio,Price per Square Foot
21,85,RL,0.6695124208972683,0.06055311105424151,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,0.08742290415037297,-0.49224183128232907,Gable,CompShg,Plywood,Plywood,BrkFace,-0.1125222377078034,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.9714885833395864,LwQ,0.6994990525321096,-1.2721626587524157,0.003956446456063872,GasA,TA,Y,SBrkr,0.034307037555018405,-0.7831853135907442,-0.10100493596546713,-0.6463708458555822,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.2816840808414617,Typ,2.1621800494542995,TA,Attchd,0.22841110303555612,RFn,0.3065894971646573,0.2565922848048469,TA,TA,Y,-0.7420601522255925,1.0740259415859081,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,1,1.6784989953969243,WD,Family,170000,-0.014334246889398468,0.5982228846935517,0.29937333830207496,-0.630100460824882,0.5971288698860204,2.185253010351007,-0.13353629526560007,-0.15869879717434546,-0.3935460375481696,-0.42635229535079316,0.7362913640076832
22,60,FV,-0.22571696563051102,-0.3360872910882072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,0.947205609827571,0.7543584382262524,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,GLQ,0.1987261751473805,Unf,-0.2939182393505505,-0.6327496375137543,-0.5381254865879608,GasA,Ex,Y,SBrkr,-0.8819206472313824,1.22464708323448,-0.10100493596546713,0.3448788219335752,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,-0.9251433155072492,NA,Attchd,0.28668775008477093,RFn,0.3065894971646573,0.88457039579566,TA,TA,Y,-0.7420601522255925,0.7183222194388376,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,1,1.6784989953969243,WD,Normal,216000,-0.8728113915705156,-0.6484634607025574,0.29937333830207496,0.3478438939409112,1.6600617913720719,-0.03370083485032747,0.9615840346979424,-0.40841615727591485,-0.5437270599519384,0.5590785323522726,0.24088003702313845
23,20,RL,-0.04667108832495516,0.138738867124561,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.4417764765762558,TA,TA,CBlock,TA,TA,No,ALQ,0.2975168239219523,Unf,-0.2939182393505505,-0.30280341658988985,-0.10718169044417548,GasA,Ex,Y,SBrkr,-0.39700905918286944,-0.7831853135907442,-0.10100493596546713,-0.9807444862874537,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-0.9175348950675649,Typ,0.6185183669735254,TA,Attchd,0.21944546502798462,Fin,0.3065894971646573,0.03331117867478001,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,Shed,1.1467859769536275,3,1.6784989953969243,WD,Normal,149000,0.11773915998461955,0.7900207839852608,0.29937333830207496,-0.8128937174343962,-0.46580405160003097,1.0757760877503397,-0.5229124125859708,0.11610162012213684,-1.1444511495670138,-0.6376772832550457,0.8447170150476855
24,20,RL,0.08761331965421174,0.3032335747010773,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,-0.011782792658534495,1.1379277519212005,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,GLQ,0.6399910730071344,Unf,-0.2939182393505505,-0.48939369325028215,0.06065957752761456,GasA,Ex,Y,SBrkr,-0.20814875646923806,-0.7831853135907442,-0.10100493596546713,-0.8343323597078176,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,0.6185183669735254,Fa,Attchd,0.22168687452987748,Fin,0.3065894971646573,0.1263449728956412,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,1.6784989953969243,WD,Normal,149900,0.08472080826611504,-1.0320592592859756,0.29937333830207496,-0.841767474153102,0.5971288698860204,1.0757760877503397,-0.36067236370248296,-0.40841615727591485,-1.1444511495670138,-0.7376400057151384,0.5532235512949807
25,20,RL,-0.22571696563051102,-0.21550860883690276,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,-0.11098848946744196,-0.7799188165535402,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,BLQ,0.7300003307795221,Unf,-0.2939182393505505,-0.6327496375137543,0.010760822184649955,GasA,Ex,Y,SBrkr,-0.2642964140327501,-0.7831853135907442,-0.10100493596546713,-0.8778602892314933,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,0.6185183669735254,Fa,Attchd,0.21496264602419887,Unf,-1.0086480236149116,-0.7853862104687985,TA,TA,Y,-0.7420601522255925,0.5552913467880969,2.510418415046592,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,1.6784989953969243,WD,Normal,142000,0.18377586342162855,0.8859197336311153,0.29937333830207496,-0.5037790573262412,-0.46580405160003097,1.0757760877503397,0.515423900268351,-0.40841615727591485,0.5388278098752286,-0.3643984341416508,0.41034978741374056
26,20,RL,-0.001909618998566195,-0.22185485527118193,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,0.7936654155453572,Rec,0.16731121759497028,-1.2721626587524157,-0.3838929700733429,GasA,TA,Y,SBrkr,-0.7083733420350725,-0.7831853135907442,-0.10100493596546713,-1.2221266409187455,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-1.5533857092936683,Typ,-0.9251433155072492,NA,Attchd,0.21944546502798462,Fin,0.3065894971646573,0.2426372156717177,TA,TA,Y,1.157575801530188,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,4,1.6784989953969243,WD,Normal,126000,0.11773915998461955,0.7900207839852608,0.29937333830207496,-0.6769169458934572,-0.46580405160003097,-0.03370083485032747,-0.15787230259812324,-0.40841615727591485,0.3573590744706746,-0.5033390787650952,0.6717629978878477
27,20,RL,-0.001909618998566195,0.044687494968543566,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,-0.011782792658534495,-0.6360803239179347,Gable,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,-0.023003947657769485,Unf,-0.2939182393505505,-0.2891504695171782,-0.4247192244448594,GasA,TA,Y,SBrkr,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,0.6185183669735254,Po,None,-4.196131253700984,NA,-2.3238855443944804,-2.1994998826258887,NA,NA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,1.6784989953969243,ConLI,Normal,115000,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.873843430705718,-1.5287369730860825,-0.03370083485032747,,-0.40841615727591485,-1.1444511495670138,-0.8149522497277462,0.36771788391348287
28,120,RH,-1.9714142693596808,-0.5444980239899354,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7,5,0.9141370442246018,0.7064122740143839,Gable,CompShg,MetalSd,MetalSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,GLQ,1.335916309930229,BLQ,-0.2939182393505505,-0.46663878146242943,0.8023365319434976,GasA,Ex,Y,SBrkr,0.4528623030284717,-0.7831853135907442,-0.10100493596546713,-0.32188991667909156,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.9175348950675649,Typ,0.6185183669735254,Fa,Attchd,0.28444634058287804,Fin,0.3065894971646573,0.17751355971711488,TA,TA,Y,0.8647152586595052,0.3033345436005885,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,1.6784989953969243,WD,Normal,184000,-0.8397930398520111,-0.6005139858796301,0.29937333830207496,0.39149499902059276,0.5971288698860204,1.0757760877503397,-0.2714403368165647,-0.40841615727591485,0.5513428950755427,0.7600169283391813,0.508583935919886
29,160,RM,-2.1952216159916254,-1.0747903760383035,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,-0.011782792658534495,-0.6360803239179347,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.2558449960513585,TA,TA,CBlock,TA,TA,No,Rec,-0.6289199268084764,Unf,-0.2939182393505505,-0.5280770432896318,-1.2888749419752918,GasA,TA,Y,SBrkr,-1.7266876769369497,0.39349785850217783,-0.10100493596546713,-1.0143797045557486,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,TA,-0.9175348950675649,Typ,-0.9251433155072492,NA,Detchd,0.22168687452987748,Unf,-1.0086480236149116,-0.971453798910521,TA,TA,Y,1.4346060447862394,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,2,1.6784989953969243,COD,Normal,96000,0.08472080826611504,0.7420713091623335,0.29937333830207496,3.506222692178309,-0.46580405160003097,-1.1431777574509947,-0.13353629526560007,9.418424402276584,0.5763730654761708,2.741103936551918,-0.7492340007085331
30,160,RM,-2.1952216159916254,-1.0747903760383035,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,-0.011782792658534495,-0.6360803239179347,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.1886572731078364,TA,TA,CBlock,TA,TA,No,Rec,-0.3127898507298467,Unf,-0.2939182393505505,-0.7601771435257295,-1.1936136817750869,GasA,TA,Y,SBrkr,-1.6194966943156994,0.5405832550137931,-0.10100493596546713,-0.8066327681927514,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,Detchd,0.2799635215790923,Unf,-1.0086480236149116,-0.7109591750921096,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,1.6784989953969243,WD,Normal,105500,0.08472080826611504,0.7420713091623335,0.29937333830207496,4.048080158249781,-0.46580405160003097,-1.1431777574509947,0.7750079784819315,9.184452008001525,-1.1444511495670138,3.176445866573269,-0.769577333808097
31,160,RM,-2.1952216159916254,-1.0747903760383035,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,-0.011782792658534495,-0.6360803239179347,Gable,CompShg,HdBoard,ImStucc,BrkFace,1.5671708358802547,TA,TA,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,-0.07752978989014792,-1.1936136817750869,GasA,TA,Y,SBrkr,-1.6194966943156994,0.5405832550137931,-0.10100493596546713,-0.8066327681927514,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,Detchd,0.22168687452987748,Unf,-1.0086480236149116,-0.971453798910521,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,1.6784989953969243,WD,Family,88000,0.08472080826611504,0.7420713091623335,0.29937333830207496,4.048080158249781,-0.46580405160003097,-1.1431777574509947,-0.13353629526560007,7.020207360957224,-1.1444511495670138,2.3745002060076223,-1.2690517061779787
32,120,RL,-0.7628545975471787,-0.7748667695542696,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,0.18662860095928044,-0.3484033386467235,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,No,ALQ,-0.18106898569708432,Unf,-0.2939182393505505,0.34116058700634216,0.04024645034185632,GasA,TA,Y,SBrkr,-0.23111825274522027,-0.7831853135907442,-0.10100493596546713,-0.8521392399675031,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-1.5533857092936683,Typ,0.6185183669735254,Fa,Attchd,0.23513533154123475,RFn,0.3065894971646573,-0.15275640976694238,TA,TA,Y,-0.7420601522255925,0.11066169410425855,-0.3588380041723937,-0.1031343162481333,2.656986490734429,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,1.6784989953969243,WD,Normal,127500,-0.11338930204491199,0.45437446022476985,0.29937333830207496,0.7051023824115549,-0.46580405160003097,-0.03370083485032747,-0.8473925103529463,-0.40841615727591485,0.2322082224675339,0.7697134577580709,-0.06337143316025215
33,160,RL,-2.060937208012459,-0.9986354188269534,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,0.12049146975334213,-0.44429566707046053,Gable,CompShg,Plywood,Brk Cmn,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,0.15701456788700577,Unf,-0.2939182393505505,-0.496220166786638,-0.4451323516306176,GasA,TA,Y,SBrkr,-0.777281830863019,0.619962675353395,-0.10100493596546713,-0.08644338880102821,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,-0.2816840808414617,Typ,0.6185183669735254,TA,Attchd,0.230652512537449,Unf,0.3065894971646573,-0.15275640976694238,TA,TA,Y,0.6272607644400326,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,1.6784989953969243,WD,Normal,149900,-0.047352598607902974,0.5502734098706245,0.29937333830207496,3.9492149363700735,0.5971288698860204,-0.03370083485032747,-0.8473925103529463,-0.40841615727591485,-0.061896279739846745,3.4034025181799676,-0.571928189313158
34,120,RL,-2.060937208012459,-0.9986354188269534,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,0.12049146975334213,-0.44429566707046053,Gable,CompShg,Plywood,Brk Cmn,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.6301479667120717,-0.48822673124499616,GasA,Ex,Y,SBrkr,-0.8257729896678704,-0.7831853135907442,-0.10100493596546713,-1.313139584468249,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-1.5533857092936683,Typ,-0.9251433155072492,NA,Attchd,0.230652512537449,Unf,-1.0086480236149116,-0.7667794516246262,TA,TA,Y,-0.7420601522255925,-0.25986301646560667,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,1.6784989953969243,WD,Normal,120000,-0.047352598607902974,0.5502734098706245,0.29937333830207496,1.5916596453924396,-1.5287369730860825,-1.1431777574509947,0.5803199198217461,-0.40841615727591485,-0.9567248715623027,2.393795139194164,0.6930666211522905
35,160,RL,-2.060937208012459,-0.9986354188269534,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,0.21969716656224958,-0.300457174434855,Gable,CompShg,Plywood,Brk Cmn,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,No,ALQ,-0.2886410254738403,Unf,-0.2939182393505505,-0.03429545749322775,-0.4451323516306176,GasA,Fa,Y,SBrkr,-0.777281830863019,0.619962675353395,-0.10100493596546713,-0.08644338880102821,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.23737674104312764,Unf,0.3065894971646573,-0.15275640976694238,TA,TA,Y,-0.5362662572353829,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,1.6784989953969243,WD,Normal,146000,-0.1464076537634165,0.4064249854018426,0.29937333830207496,3.9492149363700735,0.5971288698860204,-0.03370083485032747,-0.8473925103529463,-0.40841615727591485,-0.9817550419629308,3.271714599181819,-0.6554117629806955
36,60,RL,1.4304573994458807,0.3439764768091496,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,1.2448227002542933,1.2338200803449375,Gable,CompShg,VinylSd,VinylSd,Stone,0.3409948921609723,Ex,TA,PConc,Ex,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,2.345868315516167,1.2219397018729727,GasA,Ex,Y,SBrkr,1.1929905163656755,0.8674396917062714,-0.10100493596546713,1.6507167076438425,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Ex,2.261719176062951,Typ,0.6185183669735254,Gd,Attchd,0.30686043560180687,Fin,1.621827017944226,1.2939190903674493,TA,TA,Y,0.3977214200278758,1.266698791082238,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,1,1.6784989953969243,New,Partial,376162,-1.1699765570370562,-1.12795820893183,-3.3403108161588375,-0.013499332650486575,0.5971288698860204,-0.03370083485032747,-0.3552643620730332,0.004283632905944645,0.5888881506764849,0.5941147636345192,1.2424062501121294
37,20,RL,1.2514115221403248,0.1688200752230443,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,1.178685569048355,1.1379277519212005,Gable,CompShg,VinylSd,VinylSd,Stone,0.5537560148154597,Gd,TA,PConc,Ex,TA,No,GLQ,1.7025393842714176,Unf,-0.2939182393505505,-0.16627394586277353,1.480505979559244,GasA,Ex,Y,SBrkr,1.3895073178379678,-0.7831853135907442,-0.10100493596546713,0.4042350894658601,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,0.6185183669735254,Gd,Attchd,0.304619026099914,RFn,1.621827017944226,1.3916045742993535,TA,TA,Y,-0.7420601522255925,0.03655675199028551,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,5,1.6784989953969243,WD,Normal,306000,-1.103939853600047,-1.0320592592859756,0.29937333830207496,-0.3001489756531908,0.5971288698860204,1.0757760877503397,-0.24169632785459225,0.1623476552089837,-0.831574019559162,0.3943034743222055,1.8162326462878902
38,20,RL,0.5799894822444903,0.0014060942867595665,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1.2448227002542933,1.2338200803449375,Hip,CompShg,VinylSd,VinylSd,Stone,1.9535002428055082,Ex,TA,PConc,Ex,TA,Av,GLQ,2.642148221505123,Unf,-0.2939182393505505,-0.6259231639773984,1.9931022844460622,GasA,Ex,Y,SBrkr,1.9918185535192785,-0.7831853135907442,-0.10100493596546713,0.8711710607198345,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Ex,0.9900175476107448,Typ,0.6185183669735254,Gd,Attchd,0.3091018451036997,Fin,1.621827017944226,0.6194240822662056,TA,TA,Y,0.5876850154034539,0.7035012310160429,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,1.6784989953969243,New,Partial,395192,-1.1699765570370562,-1.12795820893183,-3.3403108161588375,0.06836402177272587,1.6600617913720719,1.0757760877503397,-1.1394245983432243,1.042539728079804,0.5012825542742864,1.3366973343145805,2.5682894638322464
39,20,RL,1.072365644834769,0.3471496000262892,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,1.2448227002542933,1.2338200803449375,Gable,CompShg,VinylSd,VinylSd,Stone,0.8672987218852305,Gd,TA,PConc,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,2.241195721292044,1.1176059407013195,GasA,Ex,Y,SBrkr,0.9811607173760621,-0.7831853135907442,-0.10100493596546713,0.08766832929367409,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,-0.9251433155072492,NA,Attchd,0.30686043560180687,RFn,1.621827017944226,1.8381667865594873,TA,TA,Y,-0.7420601522255925,-0.18575807435163363,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,1.6784989953969243,New,Partial,290941,-1.1699765570370562,-1.12795820893183,-3.3403108161588375,-0.5481901519510753,-0.46580405160003097,-1.1431777574509947,0.27747182857256864,0.2424858539651107,-0.9254371585615175,0.08047686413979106,2.092243934059565
40,20,RL,1.117127114161158,0.25817522501769513,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,1.1125484378424169,0.994089259285595,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.6993294145264247,Gd,TA,PConc,Gd,TA,Mn,BLQ,1.6652184725121348,Unf,-0.2939182393505505,-0.4984956579654232,1.1108015649727334,GasA,Ex,Y,SBrkr,0.9735042186174013,-0.7831853135907442,-0.10100493596546713,0.08173270254044561,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,0.6185183669735254,Gd,Attchd,0.2978947975942353,RFn,0.3065894971646573,0.27519904364901915,TA,TA,Y,-0.7420601522255925,0.3329765204461777,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,5,1.6784989953969243,New,Partial,220000,-1.037903150163038,-0.8882108348171938,0.29937333830207496,-0.4905343462684921,-0.46580405160003097,-0.03370083485032747,-0.10108828548890252,0.19927441527891054,-0.7064231675560213,-0.2678032539538134,0.6688736680615859
41,20,RL,0.8933197675292132,0.17415092222783882,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,1.1125484378424169,0.994089259285595,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.87733143327894,Gd,TA,PConc,Ex,TA,No,GLQ,-0.7299059233335943,Unf,-0.2939182393505505,2.3413173331585964,1.4668972281020718,GasA,Ex,Y,SBrkr,1.3741943203206464,-0.7831853135907442,-0.10100493596546713,0.3923638359594031,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Ex,0.35416673338464155,Typ,0.6185183669735254,Gd,Attchd,0.2978947975942353,Fin,1.621827017944226,1.196233606435545,TA,TA,Y,0.7776486107790319,0.39226047413735615,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,1.6784989953969243,WD,Normal,275000,-1.037903150163038,-0.8882108348171938,0.29937333830207496,-0.3093569647416418,-0.46580405160003097,-0.03370083485032747,-0.46883239629147466,1.3402837686861182,0.5200551820747575,0.17965130881664665,1.2669972726434344
